Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
MB-0127,-0.4171672,-0.29289177,-0.026211731,0.40803337,0.06568861,0.19214192,0.066801324,-0.47653687,-0.02635505,-0.16075715,-0.1091838,-0.25215632,-0.088262156,0.28645873,0.21938753,0.40591308,0.21856804,0.20590872,-0.09268954,0.06854226,-0.039277446,0.3048705,-0.0866717,0.030048776,0.03644923,0.36014473,-0.2377878,0.17921446,-0.039891966,-0.08916351,0.21048607,0.35656285,-0.2036662,0.37268662,0.015632868,0.10932613,0.020372247,-0.3004256,0.066621415,0.48244205,-0.19749685,0.04080759,-0.35840717,0.02302128,-0.018918041,0.25741985,0.29458058,0.24668497,0.28743434,0.29641113,0.27557448,-0.046355758,-0.28206694,-0.3448285,-0.45791075,-0.081517875,-0.29100686,0.08711067,0.016992148,-0.2481869,0.24378799,-0.05251287,-0.1578914,-0.16020356,0.012458596,-0.08478394,-0.06475227,0.14633389,0.14756571,-0.098361805,0.1880208,-0.13975193,0.2591583,-0.018790245,-0.04023177,0.2607333,-0.15727311,-0.3359614,-0.07569182,0.27351156,-0.005190611,-0.020127095,-0.21776533,0.13342984,-0.25751835,0.25014055,0.0038947947,-0.24230714,0.21583073,-0.16484211,0.20048875,-0.057754084,0.040654387,-0.12824431,0.08050857,0.0988974,-0.41630936,0.36999822,-0.09050075,-0.07476288
MB-0128,-0.0072614774,-0.43305865,0.31095588,-0.12842844,0.15315974,0.026686572,0.18608883,0.29245892,-0.2260246,0.17247422,-0.11407765,-0.021603227,-0.24739,-0.08151324,-0.3403762,-0.077502176,-0.14397158,0.42365932,0.28083712,-0.096389964,0.014566928,0.5004506,0.2774539,0.360018,0.058951616,0.009057671,-0.46449545,0.10105189,-0.18006271,0.21278225,0.5200444,-0.08641665,0.19500405,-0.24679613,0.10732182,-0.11467877,0.09158639,0.30694312,0.2723347,0.4403841,-0.022537936,-0.075950764,-0.12745659,0.14378315,-0.01302295,0.0082222745,-0.15229985,0.2837342,0.026957914,-0.12015824,0.113818794,-0.51761794,-0.09305172,0.048480053,-0.008062752,0.09618428,0.060301762,-0.10589753,-0.20580447,0.12559476,0.68304586,-0.03477612,-0.1460799,-0.31131104,0.044227317,0.36107653,0.019398125,-0.034165002,0.17763057,0.13351461,-0.14529374,0.42037547,-0.031143881,0.063194275,0.08348509,0.039910596,0.049901858,0.30356097,0.12173451,0.07336175,-0.12196164,-0.5449542,-0.04017491,0.11331567,0.075215936,0.20140225,-0.23776773,-0.54360884,0.30288878,-0.044469755,0.048331518,-0.13107134,0.6440611,0.27247697,0.07870136,0.12014622,-0.5409659,0.17050692,-0.07571577,-0.2908138
MB-0129,-0.10179421,-0.24995232,-0.22407803,0.28190908,-0.3316334,0.09985912,0.4590143,-0.47894892,-0.25481874,0.8278506,-0.28947172,0.2301613,-0.5351158,0.56410974,-0.05798933,-0.103029996,-0.23385254,0.023653328,-0.010557391,0.17037755,-0.12716089,0.33704466,0.5002805,-0.21899115,-0.70682645,0.08149634,0.18061304,-0.1785487,0.49392462,0.07784769,0.24592946,0.31560874,-0.83889425,-0.27284864,0.20456776,-0.086850725,0.49750343,0.10522444,-0.23294385,0.090391025,-0.80538416,0.19256936,-0.34932718,-0.14271781,-0.42354012,0.18085034,0.72634685,0.5984422,-0.23473813,0.48285383,0.3899096,0.5292085,-0.2982923,0.009695426,0.08651707,-0.22038716,-0.46253335,0.13437723,-0.058586046,-0.3264882,-0.10573677,-0.11569166,-0.16575506,0.13769701,0.84026694,0.24069776,0.13803542,0.15709393,-0.5112842,0.08895752,0.60977536,-0.03953156,-0.203706,0.06418501,0.33199766,-0.16572402,0.43154344,0.160961,0.03165837,0.20672601,-0.56213397,-0.28079093,-0.56407964,-0.30309469,0.14814761,0.1569013,-0.22095332,-0.28912917,0.23683423,-0.79803926,-0.029145427,-0.81846446,-0.12558332,-0.86344916,0.056161925,-0.29747728,-0.33767307,-0.22654212,-0.03354788,-0.2607363
MB-0130,-0.5791561,-0.60392195,-0.40497908,0.21563907,-0.33296704,0.4153738,0.086665265,-0.2601423,0.3609329,0.13991848,-0.014637403,-0.5542224,-0.2963382,0.14125861,-0.24320635,0.36361688,0.21903618,-0.475973,0.10309876,-0.14342776,0.1979028,0.2173669,-0.23209071,-0.08586885,-0.14259887,0.0714135,-0.20994438,-0.34370312,-0.29208487,0.1138296,0.12781377,0.2956098,-0.33973068,-0.1959258,0.11546582,-0.2249726,0.30768135,-0.09035973,-0.14356543,0.3538658,0.30251205,0.0029350817,-0.039528333,-0.24038556,0.19327766,0.21040322,-0.20329656,0.04758318,0.071639776,-0.1344203,0.2568096,0.3095848,0.0854269,0.3362298,-0.037950065,-0.18836205,0.3438872,-0.14648917,-0.58289707,-0.3147608,0.3201527,-0.3198574,-0.4754719,0.020832852,0.25651678,0.26035544,0.308972,-0.24164388,0.32316375,0.6386194,0.14262483,0.10245604,0.48606527,-0.36067158,0.1727428,0.37532458,0.12829143,0.007375093,-0.3506048,0.0075553507,0.27115095,0.09419007,-0.12498102,0.05965074,0.4421495,0.17383032,0.38120174,-0.35462156,-0.05598087,-0.040583707,-0.13093683,-0.3042859,0.316881,-0.003891848,0.25190857,-0.124842614,-0.016537856,0.42541665,-0.24697766,-0.1027123
MB-0131,0.24654853,-0.47641212,0.27076817,-0.0061581507,-0.4482566,-0.12461069,-0.089504465,0.038493715,0.1465759,-0.09788063,-0.31508547,-0.399771,-0.47681636,0.0761622,-0.58578885,0.12188507,-0.0840516,-0.4410674,0.07368198,0.18999363,0.2368319,-0.5479021,0.15034115,0.15441997,0.47310692,0.34214675,0.20970792,-0.18151693,0.4825502,0.030475631,0.23664348,-0.049028285,0.03539686,0.09345294,0.38975084,0.30827668,0.06402136,0.35432673,0.6205691,0.60075766,-0.008557579,-0.60281247,0.04659906,-0.3946323,0.52276415,-0.33522666,-0.4051167,-0.365973,-0.11013541,0.02338573,0.04287383,-0.3698606,0.18863578,0.23360074,0.36219233,0.25770703,0.33822706,-0.08899113,-0.058872733,0.26599467,-0.18287414,0.105460204,-0.23496912,-0.16505304,0.24255434,0.0023872182,-0.026328206,0.17896435,-0.020616785,-0.6198677,0.1285892,-0.021122895,-0.11277137,-0.36178926,0.22773561,0.19394246,-0.12733728,0.12840873,-0.2593552,-0.16406049,-0.5321357,-0.36051047,-0.44342014,-0.053306863,0.0010675639,0.05418648,-0.41421336,-0.39715374,0.3511515,-0.22904217,-0.33056754,-0.39944893,0.66600496,-0.048254102,0.07895914,-0.22174451,-0.1697303,-0.038374774,0.13110426,-0.06243694
MB-0133,-0.15350874,-0.3075489,0.479769,-0.012425974,-0.035432816,-0.5836644,-0.08724321,0.16363014,0.57777685,0.32824728,0.47633016,0.33774722,-0.06840656,0.46569666,0.24573721,-0.20428976,-0.57021546,-0.026099497,0.066443905,0.29431984,0.29088354,0.4178506,-0.07712392,-0.2446135,0.080698326,-0.034067724,0.2077162,-0.4156531,-0.019885898,0.0030992292,-0.21157002,0.17019506,0.44163236,0.40921515,-0.061583545,-0.1500641,-0.104392454,0.3755115,0.33149683,0.7229818,0.26401252,-0.4192043,0.18706396,-0.38973853,-0.2562922,0.4001631,0.41500437,-0.44900697,0.12551408,-0.28011686,-0.5156874,-0.25056773,-0.018874146,-0.3619428,-0.095204815,0.29002723,0.6292726,0.04374606,-0.47226956,-0.14696956,0.6407527,-0.09963674,-0.17936303,-0.16703066,-0.14999847,-0.19792725,-0.03197652,-0.18160577,-0.11094577,0.009796441,0.18075712,0.52655286,0.60332215,0.038648814,-0.17556241,-0.3598248,0.537427,0.22000965,-0.30660486,-0.51315624,-0.2999482,-0.024318878,-0.10231678,-0.43259466,-0.060276404,-0.2056205,-0.3007825,-0.3331515,0.19506423,-0.092659876,-0.38287047,-0.31150162,0.24815667,0.5764082,0.07340547,-0.36014462,-0.20946828,-0.40994215,0.10844867,0.17726618
MB-0134,-0.05885447,-0.22487812,0.36973077,0.08562458,-0.22454181,0.020440228,-0.3173625,0.046112232,-0.65948784,0.45822385,-0.26269928,0.083406135,-0.13027209,0.2663005,0.18525743,-0.33493143,0.5611371,0.17756662,-0.56927466,-0.15573731,0.7453685,-0.27364978,-0.17537034,-0.0011407174,0.08550262,0.027653158,-0.28280073,-0.109204434,0.1801406,0.26803917,-0.25885695,-0.45517948,-0.59854686,0.17773306,-0.0056566373,0.450693,0.3829306,0.47820055,-0.05464723,0.29990444,-0.5743814,-0.44603464,0.34473756,-0.17406821,0.33068562,-0.36222878,-0.21530366,-0.25454444,-0.066533916,0.3097275,0.08381452,-0.39936557,0.11845788,0.59069556,0.37877065,-0.30311614,-0.2790776,-0.44959077,-0.5392641,0.46163386,0.57574105,-0.39489466,-0.117578685,-0.53292245,-0.37386706,-0.15460199,0.508143,-0.45872492,0.26594165,0.14785051,0.39883918,0.34952015,-0.31020448,-0.32522875,0.6268822,-0.116727136,-0.0718709,-0.3757892,-0.2570322,-0.46779636,0.09305917,-0.16758357,-0.37450776,-0.334227,-0.18197183,0.3298898,-0.08269669,-0.34552407,0.1628784,-0.2333723,-0.006352015,-0.18786456,0.13734995,-0.09684886,-0.02363494,0.0413014,-0.31477696,0.26994163,-0.13589251,0.086942464
MB-0135,-0.48848855,0.41416693,-0.6111175,0.05430898,-0.23263218,-0.04802534,-0.55101514,0.0045707077,0.46576527,-0.20865472,-0.2754271,0.045232896,-0.16812412,-0.39351726,0.5689268,0.43194187,0.3466306,0.4848227,-0.19540164,0.4134143,0.061283894,-0.27215916,0.14839949,-0.14739674,-0.2564003,0.025693491,-0.5104373,-0.25578976,-0.05682274,-0.5887649,0.028183043,0.23564416,-0.11265606,0.51301533,-0.16155589,-0.38158703,0.03703577,-0.6108115,0.36468565,-0.20037341,-0.16932175,-0.20066163,0.008220188,-0.29941055,-0.3254988,0.47796258,0.23523611,0.058363605,0.29048428,0.5346161,0.37909976,0.56100047,-0.0707082,0.018478744,0.27349555,-0.044414144,0.45925996,-0.06269348,0.12005372,-0.04177635,-0.19268344,0.1339178,-0.3730609,-0.53990793,-0.46503466,0.5201332,-0.097736835,-0.008551255,0.20928955,0.21115845,-0.13477704,-0.27756584,0.50422835,-0.10672942,0.5016439,-0.10445147,-0.5275866,-0.32016957,-0.17062625,-0.3543492,-0.13034055,0.20621544,-0.02179746,-0.43814066,-0.10938866,-0.30714965,-0.23420408,-0.2174252,-0.09258169,0.3268191,0.40129423,-0.026830137,0.0067763366,-0.48505566,0.1560299,0.5424626,-0.46877658,-0.22252864,-0.013740707,-0.16061723
MB-0136,-0.01880527,0.22337638,-0.0046209283,0.36199868,-0.13469765,-0.064051196,-0.20120287,0.0011968147,-0.19902045,0.14547016,-0.24889264,-0.04899495,-0.09638332,0.15910003,-0.11095664,-0.1217798,0.0013221055,0.06825584,-0.19672577,0.032223135,0.04368256,0.4452519,-0.076278016,-0.26501137,-0.26848495,0.23615357,0.00015822053,-0.39287215,-0.27905327,0.5629788,-0.24570858,0.10933295,-0.30609313,-0.09848468,0.21273474,0.17681044,-0.24665979,0.65701723,-0.083069235,0.057405055,-0.02125195,0.04174582,0.3106429,0.20393486,0.16343123,0.06612849,-0.32393044,0.18037015,0.0997656,0.20828721,0.046344876,-0.25585204,0.34999055,-0.03484556,0.3055687,-0.1649166,-0.08299516,-0.26626408,0.0032659136,-0.104066364,-0.033199646,0.11996588,0.04795468,-0.0021537542,-0.12718984,0.4190618,0.006127797,-0.20795381,0.021011181,-0.4187997,0.180971,-0.2482199,0.036006205,0.043990485,0.13451801,0.18344194,-0.1352651,-0.3175869,-0.056674235,-0.65527266,-0.3844569,0.014598885,-0.2236534,-0.009281866,-0.1811725,0.2195236,-0.35313648,-0.6541589,-0.025420941,-0.34524474,-0.2661683,0.24807209,0.31414357,-0.0387436,0.010111228,0.05025749,-0.37028128,0.27589864,-0.4615841,0.08277942
MB-0138,-0.31757653,-0.099181816,-0.22654554,0.25433382,0.054642066,-0.28790417,0.44664374,0.070867755,-0.24656916,0.09949977,0.24890733,-0.11506425,0.09379257,0.09014378,-0.21950349,0.07876783,-0.11724382,0.12511306,-0.32888436,-0.13992865,-0.09060641,0.15589453,0.109840184,-0.07762176,-0.22726563,0.10628514,-0.014857911,-0.2999015,-0.22686212,0.06197364,0.062175248,0.42110255,0.1795717,-0.187577,0.19156103,0.39652392,0.24768808,0.49835667,0.028060444,0.10657698,-0.07359192,-0.27419543,-0.24447703,0.3641662,0.015641011,-0.19378647,0.28680372,0.15075767,0.11414761,0.42572108,0.20315297,-0.34794432,0.030578714,0.15280095,0.07339527,0.43551135,0.043463066,0.06401428,-0.2729057,0.23526672,0.102490656,0.10325142,-0.30965814,0.09934151,-0.0209981,0.3404434,0.2542641,-0.18689221,0.20199467,0.3572532,0.022332713,0.12253225,0.5067498,0.049046412,-0.004346911,-0.4528394,-0.04169551,0.18744747,0.050866105,-0.18491475,0.064956054,0.09667541,0.10501653,0.1286926,0.1987604,-0.045025673,0.020714276,-0.33222753,0.2787332,0.22288954,-0.1757129,-0.49674705,0.4729336,0.1852663,0.09337194,0.05830482,-0.3355537,-0.08540898,0.16938369,-0.09457733
MB-0140,-0.19617243,0.14429596,-0.6352785,0.10706401,0.41608855,-0.11554986,-0.3186535,-0.1381251,-0.15396942,0.10369845,-0.117881276,0.35720122,0.30456448,-0.2768734,-0.42683214,-0.22122689,0.3503974,-0.12250246,-0.07408389,0.5458381,0.29027086,-0.2876256,0.27327994,0.09180029,-0.20486811,0.28549275,-0.2319271,0.13985348,0.26064396,0.37529302,-0.17086363,0.13731942,0.12037836,0.28894418,-0.056618355,-0.08481841,0.6476924,-0.14373982,0.15199995,-0.20792875,0.030207649,-0.35511336,0.4332279,0.32042128,-0.03467043,0.042389445,0.06456371,0.1743713,-0.23063505,0.12073093,0.36414573,-0.3460824,0.105279684,0.6672162,-0.5113934,0.5120104,0.18802209,0.08346361,-0.2723496,0.28535962,-0.20775095,0.3969688,-0.46522516,-0.13132933,-0.49164984,0.25708655,0.15697911,0.02467642,0.2485205,-0.54062253,0.36450437,-0.12911478,0.50977373,0.3314145,0.62524915,-0.55488944,-0.055557884,-0.07068283,0.70292985,-0.60551643,-0.29939267,-0.50712705,0.13536143,-0.3630179,0.3274511,0.31819206,-0.07682546,-0.45086873,0.09885542,0.38351935,0.5090554,-0.26355958,-0.16469008,-0.43675423,-0.20037684,-0.094800994,-0.015702603,-0.5586488,-0.34056613,-0.054841153
MB-0142,-0.3091266,0.64136565,-0.18490571,-0.6205818,0.38437733,0.40237957,-0.034923777,-0.04306087,0.11486106,0.1372436,-0.023952149,0.6542245,0.40993312,-0.15331751,-0.059538085,-0.6981029,0.54557,-0.7182802,-0.7069577,-0.5392675,-0.09712109,-0.36702666,-0.63925725,-0.28237677,-0.19212525,-0.38856328,-0.15216677,-0.11995328,-0.18073744,0.31578004,-0.7249936,-0.28415877,-0.46960554,-0.1987932,-0.04695261,0.6157445,0.444702,-0.49537832,-0.72030354,0.3306971,0.27364543,0.046448395,0.18537444,0.1314072,0.7557323,0.054450482,-0.3770379,0.42156813,-0.05654499,-0.18521857,-0.580887,-0.5750321,0.013381608,0.30536377,-0.62844944,0.5775437,0.31017047,0.5586781,-0.10598022,-0.7882675,-0.11543965,-0.3521582,-0.17880428,-0.37980175,-0.12338247,0.5767507,0.07207517,-0.7041199,-0.15162055,-0.29759023,0.5053977,-0.054181784,-0.17436783,-0.3925079,0.40015286,-0.66228104,0.21495417,0.02497949,0.51562434,-0.73878163,-0.7219479,0.5002521,-0.5276981,0.346124,0.8774903,0.6185995,-0.1466757,-0.062318463,0.44074017,0.37865955,-0.39429873,-0.695393,-0.32745516,0.17330691,-0.14650354,0.6206654,0.2955845,-0.11486138,0.2951057,-0.22897704
MB-0143,-0.3678916,0.13609931,-0.2420721,-0.81142336,-0.23720586,-0.15170917,0.049201664,-0.048871003,0.2514538,0.53117895,0.6900299,-0.15714708,-0.01996661,0.19116667,-0.03271061,-0.45470148,0.038487896,0.032864213,-0.14400747,0.5951641,0.77910864,0.16903701,0.4251479,-0.013543226,-0.014032006,0.5842465,-0.14547847,0.6527636,0.08580161,-0.080859885,0.5116456,0.08420442,0.3548332,-0.7103325,-0.19264105,-0.094048254,-0.13082916,0.12891164,0.08589564,0.28913987,0.19604065,-0.66137165,-0.028037474,0.06878793,0.68504274,0.12036125,-0.015130654,-0.33153817,0.17289154,0.2915438,-0.16557479,-0.10091749,0.4913568,-0.14831913,0.09366369,-0.3936779,0.24715695,0.24361101,-0.6426529,0.10673861,0.26322892,0.08098635,-0.21745113,-0.24206871,-0.16359869,0.058049828,-0.26111215,-0.22917935,-0.12163213,-0.08178528,0.1597602,-0.12517741,0.22474265,-0.15911673,0.3429237,0.082849994,0.15530796,0.08500309,0.18193781,-0.6164889,0.0697276,-0.7438574,-0.48525387,-0.48517853,0.34477696,0.61044693,-0.07012692,0.17824169,0.2758869,0.14439633,0.52973187,-0.46376088,-0.006172158,-0.3070724,0.64245075,-0.49576098,-0.27811754,0.14597732,-0.20992634,0.25361186
MB-0144,-0.14144805,0.15704902,0.118217,0.29482785,-0.26971385,0.021204703,-0.15038109,-0.35369372,0.042555563,0.14224151,0.040589705,-0.122601345,-0.5310409,-0.115640536,0.027886137,-0.055524014,0.5436138,0.078535974,0.1504722,0.12146883,0.21056809,-0.10739435,0.003962707,0.13680612,0.13087384,0.23130155,-0.6050133,-0.28633422,0.2182986,0.28931415,-0.27226534,0.19406784,0.024094388,0.30000988,0.28881988,0.1865248,0.18011588,-0.098887816,0.01998815,0.3698507,-0.25952974,-0.084012166,-0.24055694,-0.21897289,0.23113695,-0.18759212,0.04608593,-0.25796503,0.06153837,0.40651438,-0.084739625,0.1985079,0.4837537,-0.044636205,0.16323726,0.42035502,0.2665402,0.13296416,0.061334945,0.1629293,0.32145447,-0.06451416,-0.6256323,-0.42966315,0.21492872,0.12434673,0.3119817,-0.073696606,-0.2868567,-0.18039703,0.115990125,0.15545005,0.115869805,-0.17099303,-0.056741633,0.085712366,-0.28374463,0.0007197112,-0.32746673,0.057411514,-0.2336972,-0.28192434,-0.29402837,0.1815306,-0.025359988,0.21779773,-0.08199076,-0.52620363,0.106768705,0.059224315,0.25035322,0.081527635,0.16350093,-0.3012327,0.5787276,-0.1201806,-0.123141065,-0.060545035,-0.25541902,0.20060527
MB-0145,-0.23372616,-0.2635892,-0.16662475,0.09306298,-0.2071286,0.01817064,-0.0007271394,-0.40294504,0.041098736,0.17176065,0.23016234,0.5574328,0.11855841,-0.07244994,-0.24090552,-0.302423,0.23200062,0.097275555,0.18298449,0.30264023,-0.27376774,0.119743034,0.21504605,-0.2660148,-0.37839332,0.46317098,-0.24632958,-0.28992152,-0.32103083,0.20277536,0.116151795,0.17148511,-0.04019876,-0.101890326,0.2458718,0.011306927,0.16060983,0.06405102,0.24469407,0.44771442,-0.1827361,-0.17592424,-0.110941075,-0.43818504,0.08611108,0.08332296,-0.14705014,-0.3677578,0.59255207,-0.06434108,-0.58094186,-0.42419374,-0.00015532225,-0.045260295,0.0023156554,0.037902668,-0.2591334,0.10163823,-0.29210362,0.21711636,0.27510092,0.10467835,-0.4822282,0.25852907,-0.40486717,0.40163025,0.22614163,-0.50045884,0.26115155,-0.18099993,0.27420363,0.27929345,0.36562628,0.12403622,-0.18151964,-0.43704653,0.121110275,0.21564311,0.3624667,-0.12635921,-0.22852054,-0.24592614,0.10398573,-0.23607528,0.038142137,0.2772165,-0.008413345,-0.12685114,0.18051392,0.21332577,-0.20274642,-0.4816023,0.29710978,0.32538256,0.17309353,0.12459523,-0.40943643,-0.0054435674,-0.051203936,-0.10882701
MB-0146,-0.18076171,0.07266572,-0.37435478,0.18448828,0.23448165,0.72613055,0.36553353,-0.12868328,0.21052381,0.3567276,-0.1626594,-0.29328042,-0.5106335,-0.6190834,-0.323451,-0.1476838,0.47123963,-0.7583357,-0.032990262,-0.1164528,0.526494,-0.11241703,-0.24801934,-0.32438698,0.5635376,0.0458251,0.0016469974,-0.018582923,-0.10119201,0.3743197,-0.16156077,0.61787033,-0.1954716,0.1998221,0.25854838,0.105977826,0.3426668,-0.11390369,0.6828622,0.13306564,-0.26162755,-0.34935966,0.14698917,0.44654527,0.15449314,-0.6449122,0.061455272,-0.12498818,-0.58419734,-0.254259,0.099732816,0.021380212,0.073390365,0.76224655,0.16737583,0.5426023,0.06990948,-0.070048034,-0.047956634,0.62393105,0.33338863,0.5548662,-0.044227727,-0.57202804,-0.33226657,0.092059575,-0.21447101,0.06251851,-0.65257376,0.032850087,0.520176,-0.280432,0.17506474,-0.20396248,0.4768076,-0.7625219,0.17671773,-0.20231876,0.11436139,-0.083806604,-0.45058057,0.066097714,0.0669435,-0.3993709,0.56586826,-0.08607799,-0.020689838,0.1172892,-0.12925902,0.30412024,-0.0763378,-0.09662406,0.06637337,0.08100372,0.110127226,-0.42476392,0.11654605,0.053259883,-0.23082073,-0.3714276
MB-0147,-0.51098156,0.8138733,-0.4751032,-0.040611733,-0.027440444,-0.35993412,-0.8398805,0.2963426,-0.3596932,-0.5215838,0.12782079,-0.27732986,-0.13603589,0.71509695,-0.30703086,-0.3128529,0.48175168,-0.7916074,0.44984803,0.3871897,0.81997633,0.38540125,0.4671826,-0.6726776,-0.55054116,-0.67235804,-0.6108706,0.009353846,-0.5719064,-0.36836517,0.49667174,-0.3798391,-0.056766823,0.281375,0.02861521,0.18310434,0.07533903,0.39903224,0.4066544,-0.30554372,0.51525986,-0.351511,-0.6510274,-0.59134525,0.46086204,0.25702244,-0.65831894,0.46772525,-0.49191892,0.2799794,0.6890247,-0.18787467,-0.2567321,0.22704153,0.2630525,0.28758946,0.6552921,0.19726148,-0.18164425,0.7796746,-0.27150232,-0.07805489,-0.13760301,-0.051760077,-0.5123147,-0.13988341,0.58642584,0.10762427,0.07727398,-0.34428227,-0.5185035,0.09006948,-0.0998905,0.06263016,0.59674996,-0.21876165,0.43800133,0.03150932,-0.46112165,-0.18638545,0.2296125,0.3137409,-0.22381257,-0.43323752,0.5157716,-0.18192051,-0.35571933,0.52992034,0.047915414,-0.20849608,0.102512404,0.029786482,0.47720984,-0.66026914,0.19421455,0.49234295,0.12371319,0.6662262,0.37621048,0.052680224
MB-0148,0.13517766,0.2645483,-0.01008673,0.07829633,-0.34338993,0.47188163,0.15736556,-0.19175309,0.03146702,0.36815512,-0.2892857,-0.4860459,-0.15467118,0.201408,-0.27358463,-0.05234767,0.0020855218,-0.18758844,0.112454414,-0.21139392,-0.061088543,0.5140637,-0.23766156,-0.21438451,-0.18605849,0.045016676,-0.16698073,0.11011887,0.15097395,-0.15042897,-0.15623723,-0.0025149807,-0.26943243,0.25364548,0.12848279,0.12971556,0.2612591,-0.3737837,-0.08820559,0.43271056,0.2642761,0.24160226,0.34400204,-0.13438338,-0.16994911,0.35951132,0.31019786,0.20866731,0.38047844,0.13726482,0.11300917,0.16597207,0.24706341,0.12155918,-0.08617442,-0.043970335,-0.13480875,-0.021606177,-0.15253378,0.12582383,-0.06909317,-0.28892088,-0.3818393,-0.32035488,0.24293073,0.4010677,-0.29692557,0.3236671,-0.013329059,-0.09230399,0.13822493,-0.20276575,-0.06077691,-0.13776106,0.25331745,0.42282706,0.16858266,0.028769445,-0.013829399,0.049976975,-0.5045087,-0.18620756,-0.18047217,0.5404127,0.15342766,0.25254095,0.27040225,-0.31644878,0.06580402,-0.3701604,0.039359238,0.31813234,-0.043402843,-0.6886374,0.034109667,-0.058154672,-0.1950329,0.041718498,-0.14019904,0.06641193
MB-0149,0.6518272,-0.25573277,0.6066647,-0.4087249,-0.73984027,-0.6386378,0.34950322,-0.5640793,0.16749607,0.24110964,0.028106267,0.63547134,-0.3132972,0.23622142,-0.27809244,-0.5678906,-0.29132104,-0.5889851,-0.28401026,0.5998476,0.21980274,-0.7047536,0.115998656,-0.60616314,-0.3563424,-0.07641085,-0.14843516,-0.7952993,0.7274621,-0.55086243,0.8100507,0.08583982,-0.20748813,-0.60744625,0.13608602,-0.032947022,-0.4181681,-0.25081176,-0.066093385,0.29090244,-0.36101943,0.17107409,0.20043758,-0.22478187,0.059305847,0.26121685,-0.122452125,0.44208118,0.19084789,0.64479613,-0.56381416,0.86346567,-0.6078465,0.7740481,0.41870832,0.46596488,0.44141352,0.1368754,0.08134785,-0.25255066,0.7118781,0.9072503,0.41881293,0.65922403,0.41196504,0.19776164,0.28732413,0.47890997,-0.3226732,0.8655304,0.88064647,0.2509875,-0.81184554,-0.40333873,-0.069104254,-0.82993984,-0.47674662,-0.8289678,-0.2274748,0.5055093,-0.34393454,-0.12637901,0.09300423,0.33631885,0.5883507,-0.85897285,0.41704732,-0.13230611,-0.09379269,-0.5604752,-0.24649367,-0.28191343,-0.8136436,0.14210434,-0.5044678,-0.2173539,0.13681047,0.13161567,0.38036105,-0.67342794
